sex,fans_number,member_number,total_live_number,totalSales_revenue,totalSales_volume,live_number_within30.1,totalProductConversion_rate,average_uv_value,total_product_number,total_fans_change,total_video_number,average_videoLike_number,average_videoViewe_number,average_videoComment_number,average_femaleFans_rate,average_maleFans_rate,living_time(h),viewer_number,product_number,comment_number,sales_number,increaseFans_number,fans_rate,like_number,ProductConversion_rate,perSales,UV_value,lucky_bag,averageStay_time,interact_rate,femaleFans_rate,maleFans_rate,product_interest_Apparel,product_interest_Baby Care Products,product_interest_Beauty & Skincare,product_interest_Food & Beverages,product_interest_Household Products,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.985555555555557,70745,35,122,1800,2661,3.76,47138,2.54,331.07,8.423697585897033,64,64,3.5,81.98887343532685,18.01112656467316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,18.261666666666667,70595,33,112,1733,2466,3.49,34510,2.45,346.83,8.514124229761315,58,59,2.65,80.16085790884718,19.839142091152816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.846944444444443,68741,34,128,1547,2261,3.29,55936,2.25,341.21,7.67895106268457,64,65,2.61,83.07692307692308,16.923076923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.674444444444443,67088,34,104,1582,2548,3.8,28271,2.36,337.16,7.950473631647985,15,57,2.41,82.7517447657029,17.24825523429711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,16.475833333333334,64537,32,135,1641,2160,3.35,50923,2.54,371.93,9.457094035635029,50,70,2.12,85.5036855036855,14.496314496314495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.892777777777777,62747,33,169,1658,2247,3.58,61839,2.64,339.41,8.968493743494937,55,67,2.81,84.9074074074074,15.092592592592592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.927777777777777,62557,31,120,1462,2255,3.6,63235,2.34,364.09,8.509020116510886,35,66,3.25,86.53026427962489,13.469735720375104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.95138888888889,51349,31,94,1117,1714,3.34,42575,2.18,286.61,6.234608418709375,42,62,3.41,75.52742616033755,24.47257383966245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.94611111111111,50446,31,96,1305,1802,3.57,66652,2.59,279.33,7.225945455426485,59,75,3.29,83.78661087866108,16.21338912133891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,7.963611111111111,50415,33,140,862,1322,2.62,5777,1.71,368.36,6.298252504215016,17,46,1.83,84.40677966101696,15.593220338983052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,18.014166666666668,48200,30,102,964,1484,3.08,51961,2.0,269.72,5.394382780082988,43,64,2.92,79.52261306532662,20.477386934673365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.636111111111113,47570,29,128,932,1503,3.16,52030,1.96,298.86,5.855223880597015,51,66,3.86,79.8311444652908,20.16885553470919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.865555555555556,46393,30,88,1082,1558,3.36,44845,2.33,288.19,6.721412713124825,9,60,2.69,83.80281690140845,16.19718309859155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.965555555555557,45381,31,79,1130,1311,2.89,23068,2.49,286.59,7.136199857083046,5,62,1.97,83.21678321678321,16.783216783216783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.765833333333333,40757,30,100,830,786,1.93,39871,2.04,244.22,4.97335917756459,9,65,3.83,81.55688622754491,18.44311377245509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,14.947777777777778,40720,30,83,822,1262,3.1,77009,2.02,277.83,5.608418467583497,55,64,3.86,78.1973203410475,21.8026796589525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,17.913888888888888,40510,32,96,1000,1118,2.76,35044,2.47,286.78,7.079294001481115,53,76,2.03,82.55813953488372,17.441860465116278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,11.306666666666668,34361,32,114,732,768,2.24,30010,2.13,237.95,5.068999738075143,0,63,4.2,83.37730870712402,16.62269129287599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,872159,43830,637,17957057.27,50522,39,2.4,8.69,68,42739,96,38,28404,9,87.25,12.75,7.780833333333334,32174,32,108,898,1102,3.43,3080,2.79,318.67,8.894218934543419,4,53,2.56,85.14285714285714,14.857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.9375,387048,103,2542,7563,4997,1.29,52941,1.95,195.36,3.817319040532441,14,73,1.63,94.34405069232574,5.655949307674256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.719444444444445,370409,105,3232,6443,5827,1.57,55984,1.74,192.5,3.348353792699421,13,71,2.13,94.28943452380952,5.710565476190476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,5.131944444444445,303463,109,2183,15183,4006,1.32,424614,5.0,230.67,11.54116218451673,5,102,3.51,95.07913669064747,4.920863309352519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.870555555555556,293530,105,2007,6566,4265,1.45,52156,2.24,183.95,4.114694818246858,14,74,2.67,95.09526504433126,4.904734955668742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.882222222222222,233863,110,2021,5159,2839,1.21,43848,2.21,162.02,3.5742507365423357,13,82,2.63,94.97220207880106,5.027797921198936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.607222222222222,231787,104,2677,6278,3103,1.34,50328,2.71,177.6,4.810429402856934,14,87,3.06,94.8002536461636,5.199746353836398,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,4.064166666666667,219540,107,3034,4838,2533,1.15,71897,2.2,197.77,4.358291108681789,15,87,3.17,94.38005685545592,5.619943144544063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,4.07,218143,103,2071,7315,2148,0.98,206930,3.35,218.24,7.3182253842662845,0,104,4.48,95.16399694889397,4.836003051106026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.706944444444445,216745,103,1982,6021,2611,1.2,70312,2.78,197.6,5.4891604419940485,14,91,3.29,95.01757287574944,4.982427124250568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.848611111111111,208877,103,1686,6058,2397,1.15,57111,2.9,175.4,5.086992009651612,15,85,2.14,94.10205434062291,5.89794565937707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.485,195586,104,2101,8901,2190,1.12,147415,4.55,164.73,7.4967131083001854,13,100,3.78,94.8172620276688,5.182737972331199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.7925,176035,104,1511,4599,2092,1.19,39985,2.61,194.14,5.071966404707606,13,90,3.14,95.19849785407726,4.801502145922747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.3569444444444443,159113,101,1658,7517,1071,0.67,110100,4.72,159.54,7.537196520711697,12,98,4.29,94.44693237796686,5.553067622033139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,2.568611111111111,158737,104,1833,3836,2062,1.3,26364,2.42,191.5,4.627664690651832,8,73,2.55,93.8593226646818,6.140677335318199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.5530555555555554,147006,104,1302,5626,1028,0.7,76231,3.83,100.49,3.845864522536495,12,90,3.63,94.97332210053357,5.026677899466442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.581111111111111,145996,101,1360,7341,1221,0.84,81990,5.03,98.9,4.972745554672732,11,96,3.75,95.0366151342555,4.963384865744508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.276666666666667,141289,101,1218,4300,1225,0.87,54232,3.04,109.05,3.3189461316875337,12,72,3.22,94.36241610738256,5.6375838926174495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.002222222222222,132983,102,1199,4792,1056,0.79,111572,3.6,90.7,3.2684951961278266,11,78,3.45,94.67186484730344,5.328135152696556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.4786111111111118,132673,101,1086,6754,1328,1.0,63479,5.09,72.71,3.701253307002932,12,83,3.75,94.82395425820042,5.176045741799578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,3.243055555555556,118895,100,1193,4945,950,0.8,95847,4.16,103.51,4.3050400773792,9,93,3.65,94.60035523978686,5.399644760213143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,869463,174917,312,22997325.45,139393,24,2.94,4.79,432,18272,190,35,37701,15,5.6,94.4,1.7125,92755,97,1976,1802,1173,1.26,31131,1.94,232.38,4.514631017195838,6,85,3.33,94.0246913580247,5.9753086419753085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,16.026944444444446,544708,52,1789,12527,7900,1.45,12327,2.3,175.21,4.029455231059577,2,69,2.12,96.5236416676796,3.4763583323204084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,18.01833333333333,390323,89,1132,7264,5147,1.32,11920,1.86,173.96,3.237487926665864,0,55,1.86,95.93480345158196,4.065196548418025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,18.004722222222224,316678,89,877,5707,4342,1.37,9921,1.8,173.9,3.13402115082197,0,52,1.99,96.0431654676259,3.956834532374101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,16.975555555555555,306005,70,1044,6907,4677,1.53,10203,2.26,175.17,3.953881472524959,0,55,1.92,96.5911799761621,3.4088200238379023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,14.827222222222222,210375,69,454,3327,2321,1.1,6922,1.58,172.34,2.725480689245395,0,34,1.76,95.62737642585552,4.372623574144487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,15.061666666666667,206618,54,597,4279,3842,1.86,7082,2.07,174.53,3.6143820964291593,0,41,2.13,97.30842305256492,2.691576947435085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,17.499444444444446,205369,74,810,3533,2780,1.35,6627,1.72,172.37,2.9652820045868657,0,43,2.11,96.57051282051282,3.42948717948718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,18.015555555555554,201691,91,604,3284,2542,1.26,8626,1.63,171.57,2.7936100272198563,9,39,1.99,96.53872515421524,3.461274845784784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,18.003055555555555,199839,89,551,5395,3705,1.85,14581,2.7,173.78,4.691574217244882,0,54,2.83,96.46974063400576,3.5302593659942363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,12.516944444444444,188505,54,538,4338,3142,1.67,4688,2.3,174.29,4.010846927137211,1,47,2.33,96.3317384370016,3.668261562998405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,17.993055555555557,184889,84,199,2970,1999,1.08,9584,1.61,171.85,2.76046709106545,0,35,1.92,96.08745684695052,3.9125431530494814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,15.001111111111111,179344,58,243,2935,2502,1.4,3143,1.64,172.33,2.82014842983317,0,32,1.87,96.62412515438452,3.37587484561548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,18.03527777777778,171333,86,154,2562,1854,1.08,10075,1.5,171.66,2.566892542592496,0,35,1.81,95.994599459946,4.005400540054006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,17.001666666666665,166918,72,160,2438,1464,0.88,10160,1.46,173.64,2.536167459471117,6,31,1.58,96.59685863874346,3.4031413612565444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,14.9825,157910,56,169,2591,1702,1.08,3991,1.64,172.86,2.8363789500348298,0,34,1.71,96.63865546218489,3.361344537815126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,18.02555555555556,153066,90,238,3273,2403,1.57,8474,2.14,173.64,3.7129538891719913,0,44,2.56,95.93783115506888,4.06216884493112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,735207,38821,559,19414446.76,111854,41,2.06,3.57,126,85737,92,5994,539972,306,3.97,96.03,15.034166666666666,126750,55,171,2413,1815,1.43,2932,1.9,172.54,3.2847100591715974,0,38,2.14,96.9214982042073,3.078501795792714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
